amp_sigma,min_persistence_yr,f1_100,f1_200,f1_300,median_abs_age_error_yr_100,median_abs_age_error_yr_200,median_abs_age_error_yr_300,n_detected_100,n_detected_200,n_detected_300,precision_100,precision_200,precision_300,recall_100,recall_200,recall_300,n_detected,score_primary
0.25,120,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.25,130,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.25,140,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.25,150,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.25,200,0.19834710743801656,0.3966942148760331,0.512396694214876,40.5,103.0,150.0,53.0,53.0,53.0,0.22641509433962265,0.4528301886792453,0.5849056603773585,0.17647058823529413,0.35294117647058826,0.45588235294117646,53.0,0.8094214876033058
0.25,300,0.15652173913043477,0.3652173913043478,0.46956521739130436,50.0,119.0,151.0,47.0,47.0,47.0,0.19148936170212766,0.44680851063829785,0.574468085106383,0.1323529411764706,0.3088235294117647,0.39705882352941174,47.0,0.7274260869565217
0.25,400,0.14414414414414414,0.32432432432432434,0.43243243243243246,46.0,124.0,155.5,43.0,43.0,43.0,0.18604651162790697,0.4186046511627907,0.5581395348837209,0.11764705882352941,0.2647058823529412,0.35294117647058826,43.0,0.6549171171171171
0.25,500,0.1333333333333333,0.2666666666666666,0.38095238095238093,41.0,103.0,160.5,37.0,37.0,37.0,0.1891891891891892,0.3783783783783784,0.5405405405405406,0.10294117647058823,0.20588235294117646,0.29411764705882354,37.0,0.5567523809523809
0.26,0,0.22695035460992907,0.46808510638297873,0.5673758865248226,40.0,109.0,129.5,73.0,73.0,73.0,0.2191780821917808,0.4520547945205479,0.547945205479452,0.23529411764705882,0.4852941176470588,0.5882352941176471,73.0,0.9340156028368793
0.26,80,0.2302158273381295,0.4748201438848921,0.5755395683453237,40.0,109.0,129.5,71.0,71.0,71.0,0.22535211267605634,0.4647887323943662,0.5633802816901409,0.23529411764705882,0.4852941176470588,0.5882352941176471,71.0,0.9482
0.26,90,0.2302158273381295,0.4748201438848921,0.5755395683453237,40.0,109.0,129.5,71.0,71.0,71.0,0.22535211267605634,0.4647887323943662,0.5633802816901409,0.23529411764705882,0.4852941176470588,0.5882352941176471,71.0,0.9482
0.26,100,0.2302158273381295,0.4748201438848921,0.5755395683453237,40.0,109.0,129.5,71.0,71.0,71.0,0.22535211267605634,0.4647887323943662,0.5633802816901409,0.23529411764705882,0.4852941176470588,0.5882352941176471,71.0,0.9482
0.26,110,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.26,120,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.26,130,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.26,140,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.26,150,0.2170542635658915,0.434108527131783,0.5581395348837209,40.0,104.0,144.5,61.0,61.0,61.0,0.22950819672131148,0.45901639344262296,0.5901639344262295,0.20588235294117646,0.4117647058823529,0.5294117647058824,61.0,0.8910372093023256
0.26,200,0.19834710743801656,0.3966942148760331,0.512396694214876,40.5,103.0,150.0,53.0,53.0,53.0,0.22641509433962265,0.4528301886792453,0.5849056603773585,0.17647058823529413,0.35294117647058826,0.45588235294117646,53.0,0.8094214876033058
0.26,300,0.15652173913043477,0.3652173913043478,0.46956521739130436,50.0,119.0,151.0,47.0,47.0,47.0,0.19148936170212766,0.44680851063829785,0.574468085106383,0.1323529411764706,0.3088235294117647,0.39705882352941174,47.0,0.7274260869565217
0.26,400,0.14414414414414414,0.32432432432432434,0.43243243243243246,46.0,124.0,155.5,43.0,43.0,43.0,0.18604651162790697,0.4186046511627907,0.5581395348837209,0.11764705882352941,0.2647058823529412,0.35294117647058826,43.0,0.6549171171171171
0.26,500,0.1333333333333333,0.2666666666666666,0.38095238095238093,41.0,103.0,160.5,37.0,37.0,37.0,0.1891891891891892,0.3783783783783784,0.5405405405405406,0.10294117647058823,0.20588235294117646,0.29411764705882354,37.0,0.5567523809523809
0.27,0,0.21582733812949642,0.44604316546762585,0.5467625899280575,40.0,109.0,144.5,71.0,71.0,71.0,0.2112676056338028,0.43661971830985913,0.5352112676056338,0.22058823529411764,0.45588235294117646,0.5588235294117647,71.0,0.8875237410071941
0.27,80,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.27,90,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.27,100,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.27,110,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.27,120,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.27,130,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.27,140,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.27,150,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.27,200,0.19834710743801656,0.3966942148760331,0.512396694214876,40.5,103.0,150.0,53.0,53.0,53.0,0.22641509433962265,0.4528301886792453,0.5849056603773585,0.17647058823529413,0.35294117647058826,0.45588235294117646,53.0,0.8094214876033058
0.27,300,0.15652173913043477,0.3652173913043478,0.46956521739130436,50.0,119.0,151.0,47.0,47.0,47.0,0.19148936170212766,0.44680851063829785,0.574468085106383,0.1323529411764706,0.3088235294117647,0.39705882352941174,47.0,0.7274260869565217
0.27,400,0.14414414414414414,0.32432432432432434,0.43243243243243246,46.0,124.0,155.5,43.0,43.0,43.0,0.18604651162790697,0.4186046511627907,0.5581395348837209,0.11764705882352941,0.2647058823529412,0.35294117647058826,43.0,0.6549171171171171
0.27,500,0.1333333333333333,0.2666666666666666,0.38095238095238093,41.0,103.0,160.5,37.0,37.0,37.0,0.1891891891891892,0.3783783783783784,0.5405405405405406,0.10294117647058823,0.20588235294117646,0.29411764705882354,37.0,0.5567523809523809
0.28,0,0.21582733812949642,0.44604316546762585,0.5467625899280575,40.0,109.0,144.5,71.0,71.0,71.0,0.2112676056338028,0.43661971830985913,0.5352112676056338,0.22058823529411764,0.45588235294117646,0.5588235294117647,71.0,0.8875237410071941
0.28,80,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.28,90,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.28,100,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.28,110,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.28,120,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.28,130,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.28,140,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.28,150,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.28,200,0.19834710743801656,0.3966942148760331,0.512396694214876,40.5,103.0,150.0,53.0,53.0,53.0,0.22641509433962265,0.4528301886792453,0.5849056603773585,0.17647058823529413,0.35294117647058826,0.45588235294117646,53.0,0.8094214876033058
0.28,300,0.15652173913043477,0.3652173913043478,0.46956521739130436,50.0,119.0,151.0,47.0,47.0,47.0,0.19148936170212766,0.44680851063829785,0.574468085106383,0.1323529411764706,0.3088235294117647,0.39705882352941174,47.0,0.7274260869565217
0.28,400,0.16216216216216217,0.34234234234234234,0.4504504504504505,41.0,109.0,151.0,43.0,43.0,43.0,0.20930232558139536,0.4418604651162791,0.5813953488372093,0.1323529411764706,0.27941176470588236,0.36764705882352944,43.0,0.694554954954955
0.28,500,0.1333333333333333,0.2666666666666666,0.38095238095238093,41.0,103.0,160.5,37.0,37.0,37.0,0.1891891891891892,0.3783783783783784,0.5405405405405406,0.10294117647058823,0.20588235294117646,0.29411764705882354,37.0,0.5567523809523809
0.29,0,0.21897810218978103,0.45255474452554745,0.5547445255474452,40.0,109.0,144.5,69.0,69.0,69.0,0.21739130434782608,0.4492753623188406,0.5507246376811594,0.22058823529411764,0.45588235294117646,0.5588235294117647,69.0,0.9013240875912409
0.29,80,0.22222222222222224,0.45925925925925926,0.5629629629629629,40.0,109.0,144.5,67.0,67.0,67.0,0.22388059701492538,0.4626865671641791,0.5671641791044776,0.22058823529411764,0.45588235294117646,0.5588235294117647,67.0,0.9155333333333333
0.29,90,0.22222222222222224,0.45925925925925926,0.5629629629629629,40.0,109.0,144.5,67.0,67.0,67.0,0.22388059701492538,0.4626865671641791,0.5671641791044776,0.22058823529411764,0.45588235294117646,0.5588235294117647,67.0,0.9155333333333333
0.29,100,0.22222222222222224,0.45925925925925926,0.5629629629629629,40.0,109.0,144.5,67.0,67.0,67.0,0.22388059701492538,0.4626865671641791,0.5671641791044776,0.22058823529411764,0.45588235294117646,0.5588235294117647,67.0,0.9155333333333333
0.29,110,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.29,120,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.29,130,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.29,140,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.29,150,0.2047244094488189,0.4094488188976378,0.5354330708661418,40.0,103.0,150.5,59.0,59.0,59.0,0.22033898305084745,0.4406779661016949,0.576271186440678,0.19117647058823528,0.38235294117647056,0.5,59.0,0.8437370078740156
0.29,200,0.19834710743801656,0.3966942148760331,0.512396694214876,40.5,103.0,150.0,53.0,53.0,53.0,0.22641509433962265,0.4528301886792453,0.5849056603773585,0.17647058823529413,0.35294117647058826,0.45588235294117646,53.0,0.8094214876033058
0.29,300,0.15652173913043477,0.3652173913043478,0.46956521739130436,50.0,119.0,151.0,47.0,47.0,47.0,0.19148936170212766,0.44680851063829785,0.574468085106383,0.1323529411764706,0.3088235294117647,0.39705882352941174,47.0,0.7274260869565217
0.29,400,0.16216216216216217,0.34234234234234234,0.4504504504504505,41.0,109.0,151.0,43.0,43.0,43.0,0.20930232558139536,0.4418604651162791,0.5813953488372093,0.1323529411764706,0.27941176470588236,0.36764705882352944,43.0,0.694554954954955
0.29,500,0.1333333333333333,0.2666666666666666,0.38095238095238093,41.0,103.0,160.5,37.0,37.0,37.0,0.1891891891891892,0.3783783783783784,0.5405405405405406,0.10294117647058823,0.20588235294117646,0.29411764705882354,37.0,0.5567523809523809
0.3,0,0.22222222222222224,0.4444444444444445,0.5481481481481482,40.0,105.0,150.0,67.0,67.0,67.0,0.22388059701492538,0.44776119402985076,0.5522388059701493,0.22058823529411764,0.4411764705882353,0.5441176470588235,67.0,0.8881481481481481
0.3,80,0.22556390977443608,0.45112781954887216,0.5563909774436089,40.0,105.0,150.0,65.0,65.0,65.0,0.23076923076923078,0.46153846153846156,0.5692307692307692,0.22058823529411764,0.4411764705882353,0.5441176470588235,65.0,0.9024060150375938
0.3,90,0.22556390977443608,0.45112781954887216,0.5563909774436089,40.0,105.0,150.0,65.0,65.0,65.0,0.23076923076923078,0.46153846153846156,0.5692307692307692,0.22058823529411764,0.4411764705882353,0.5441176470588235,65.0,0.9024060150375938
0.3,100,0.22556390977443608,0.45112781954887216,0.5563909774436089,40.0,105.0,150.0,65.0,65.0,65.0,0.23076923076923078,0.46153846153846156,0.5692307692307692,0.22058823529411764,0.4411764705882353,0.5441176470588235,65.0,0.9024060150375938
0.3,110,0.20799999999999996,0.4,0.528,40.0,97.0,151.0,57.0,57.0,57.0,0.22807017543859648,0.43859649122807015,0.5789473684210527,0.19117647058823528,0.36764705882352944,0.4852941176470588,57.0,0.8308
0.3,120,0.20799999999999996,0.4,0.528,40.0,97.0,151.0,57.0,57.0,57.0,0.22807017543859648,0.43859649122807015,0.5789473684210527,0.19117647058823528,0.36764705882352944,0.4852941176470588,57.0,0.8308
0.3,130,0.20799999999999996,0.4,0.528,40.0,97.0,151.0,57.0,57.0,57.0,0.22807017543859648,0.43859649122807015,0.5789473684210527,0.19117647058823528,0.36764705882352944,0.4852941176470588,57.0,0.8308
0.3,140,0.20799999999999996,0.4,0.528,40.0,97.0,151.0,57.0,57.0,57.0,0.22807017543859648,0.43859649122807015,0.5789473684210527,0.19117647058823528,0.36764705882352944,0.4852941176470588,57.0,0.8308
0.3,150,0.20799999999999996,0.4,0.528,40.0,97.0,151.0,57.0,57.0,57.0,0.22807017543859648,0.43859649122807015,0.5789473684210527,0.19117647058823528,0.36764705882352944,0.4852941176470588,57.0,0.8308
0.3,200,0.2016806722689076,0.3865546218487395,0.5042016806722689,40.5,97.0,150.5,51.0,51.0,51.0,0.23529411764705882,0.45098039215686275,0.5882352941176471,0.17647058823529413,0.3382352941176471,0.4411764705882353,51.0,0.7952621848739495
0.3,300,0.1592920353982301,0.35398230088495575,0.4601769911504424,50.0,124.0,155.5,45.0,45.0,45.0,0.2,0.4444444444444444,0.5777777777777777,0.1323529411764706,0.29411764705882354,0.38235294117647056,45.0,0.7094814159292033
0.3,400,0.16216216216216217,0.34234234234234234,0.4504504504504505,41.0,109.0,151.0,43.0,43.0,43.0,0.20930232558139536,0.4418604651162791,0.5813953488372093,0.1323529411764706,0.27941176470588236,0.36764705882352944,43.0,0.694554954954955
0.3,500,0.1333333333333333,0.2666666666666666,0.38095238095238093,41.0,103.0,160.5,37.0,37.0,37.0,0.1891891891891892,0.3783783783783784,0.5405405405405406,0.10294117647058823,0.20588235294117646,0.29411764705882354,37.0,0.5567523809523809
0.5,0,0.20512820512820515,0.3760683760683761,0.4957264957264957,40.0,94.5,151.0,49.0,49.0,49.0,0.24489795918367346,0.4489795918367347,0.5918367346938775,0.17647058823529413,0.3235294117647059,0.4264705882352941,49.0,0.780625641025641
0.5,80,0.20512820512820515,0.3760683760683761,0.4957264957264957,40.0,94.5,151.0,49.0,49.0,49.0,0.24489795918367346,0.4489795918367347,0.5918367346938775,0.17647058823529413,0.3235294117647059,0.4264705882352941,49.0,0.780625641025641
0.5,90,0.20512820512820515,0.3760683760683761,0.4957264957264957,40.0,94.5,151.0,49.0,49.0,49.0,0.24489795918367346,0.4489795918367347,0.5918367346938775,0.17647058823529413,0.3235294117647059,0.4264705882352941,49.0,0.780625641025641
0.5,100,0.20512820512820515,0.3760683760683761,0.4957264957264957,40.0,94.5,151.0,49.0,49.0,49.0,0.24489795918367346,0.4489795918367347,0.5918367346938775,0.17647058823529413,0.3235294117647059,0.4264705882352941,49.0,0.780625641025641
0.5,110,0.19130434782608696,0.3652173913043478,0.5043478260869566,40.0,97.0,160.0,47.0,47.0,47.0,0.23404255319148937,0.44680851063829785,0.6170212765957447,0.16176470588235295,0.3088235294117647,0.4264705882352941,47.0,0.7725217391304349
0.5,120,0.19130434782608696,0.3652173913043478,0.5043478260869566,40.0,97.0,160.0,47.0,47.0,47.0,0.23404255319148937,0.44680851063829785,0.6170212765957447,0.16176470588235295,0.3088235294117647,0.4264705882352941,47.0,0.7725217391304349
0.5,130,0.19130434782608696,0.3652173913043478,0.5043478260869566,40.0,97.0,160.0,47.0,47.0,47.0,0.23404255319148937,0.44680851063829785,0.6170212765957447,0.16176470588235295,0.3088235294117647,0.4264705882352941,47.0,0.7725217391304349
0.5,140,0.19130434782608696,0.3652173913043478,0.5043478260869566,40.0,97.0,160.0,47.0,47.0,47.0,0.23404255319148937,0.44680851063829785,0.6170212765957447,0.16176470588235295,0.3088235294117647,0.4264705882352941,47.0,0.7725217391304349
0.5,150,0.19130434782608696,0.3652173913043478,0.5043478260869566,40.0,97.0,160.0,47.0,47.0,47.0,0.23404255319148937,0.44680851063829785,0.6170212765957447,0.16176470588235295,0.3088235294117647,0.4264705882352941,47.0,0.7725217391304349
0.5,200,0.18018018018018017,0.36036036036036034,0.48648648648648646,40.5,103.0,151.0,43.0,43.0,43.0,0.23255813953488372,0.46511627906976744,0.627906976744186,0.14705882352941177,0.29411764705882354,0.39705882352941174,43.0,0.7504108108108108
0.5,300,0.1651376146788991,0.34862385321100914,0.45871559633027525,41.0,109.0,151.0,41.0,41.0,41.0,0.21951219512195122,0.4634146341463415,0.6097560975609756,0.1323529411764706,0.27941176470588236,0.36764705882352944,41.0,0.7084073394495413
0.5,400,0.14953271028037382,0.3364485981308411,0.4485981308411215,40.5,124.0,155.5,39.0,39.0,39.0,0.20512820512820512,0.46153846153846156,0.6153846153846154,0.11764705882352941,0.2647058823529412,0.35294117647058826,39.0,0.6817252336448598
0.5,500,0.13592233009708737,0.27184466019417475,0.38834951456310673,41.0,103.0,160.5,35.0,35.0,35.0,0.2,0.4,0.5714285714285714,0.10294117647058823,0.20588235294117646,0.29411764705882354,35.0,0.568809708737864
0.75,0,0.19047619047619047,0.30476190476190473,0.4380952380952381,40.5,81.0,150.0,37.0,37.0,37.0,0.2702702702702703,0.43243243243243246,0.6216216216216216,0.14705882352941177,0.23529411764705882,0.3382352941176471,37.0,0.6676190476190476
0.75,80,0.19047619047619047,0.30476190476190473,0.4380952380952381,40.5,81.0,150.0,37.0,37.0,37.0,0.2702702702702703,0.43243243243243246,0.6216216216216216,0.14705882352941177,0.23529411764705882,0.3382352941176471,37.0,0.6676190476190476
0.75,90,0.19047619047619047,0.30476190476190473,0.4380952380952381,40.5,81.0,150.0,37.0,37.0,37.0,0.2702702702702703,0.43243243243243246,0.6216216216216216,0.14705882352941177,0.23529411764705882,0.3382352941176471,37.0,0.6676190476190476
0.75,100,0.19047619047619047,0.30476190476190473,0.4380952380952381,40.5,81.0,150.0,37.0,37.0,37.0,0.2702702702702703,0.43243243243243246,0.6216216216216216,0.14705882352941177,0.23529411764705882,0.3382352941176471,37.0,0.6676190476190476
0.75,110,0.17475728155339806,0.29126213592233013,0.44660194174757284,41.0,92.0,160.0,35.0,35.0,35.0,0.2571428571428571,0.42857142857142855,0.6571428571428571,0.1323529411764706,0.22058823529411764,0.3382352941176471,35.0,0.656388349514563
0.75,120,0.17475728155339806,0.29126213592233013,0.44660194174757284,41.0,92.0,160.0,35.0,35.0,35.0,0.2571428571428571,0.42857142857142855,0.6571428571428571,0.1323529411764706,0.22058823529411764,0.3382352941176471,35.0,0.656388349514563
0.75,130,0.17475728155339806,0.29126213592233013,0.44660194174757284,41.0,92.0,160.0,35.0,35.0,35.0,0.2571428571428571,0.42857142857142855,0.6571428571428571,0.1323529411764706,0.22058823529411764,0.3382352941176471,35.0,0.656388349514563
0.75,140,0.17475728155339806,0.29126213592233013,0.44660194174757284,41.0,92.0,160.0,35.0,35.0,35.0,0.2571428571428571,0.42857142857142855,0.6571428571428571,0.1323529411764706,0.22058823529411764,0.3382352941176471,35.0,0.656388349514563
0.75,150,0.17475728155339806,0.29126213592233013,0.44660194174757284,41.0,92.0,160.0,35.0,35.0,35.0,0.2571428571428571,0.42857142857142855,0.6571428571428571,0.1323529411764706,0.22058823529411764,0.3382352941176471,35.0,0.656388349514563
0.75,200,0.15841584158415842,0.2772277227722772,0.4158415841584159,45.5,94.5,150.0,33.0,33.0,33.0,0.24242424242424243,0.42424242424242425,0.6363636363636364,0.11764705882352941,0.20588235294117646,0.3088235294117647,33.0,0.6132673267326731
0.75,300,0.1414141414141414,0.2626262626262626,0.38383838383838387,50.0,97.0,150.0,31.0,31.0,31.0,0.22580645161290322,0.41935483870967744,0.6129032258064516,0.10294117647058823,0.19117647058823528,0.27941176470588236,31.0,0.5642424242424242
0.75,400,0.12371134020618557,0.24742268041237114,0.3711340206185567,55.5,103.0,155.0,29.0,29.0,29.0,0.20689655172413793,0.41379310344827586,0.6206896551724138,0.08823529411764706,0.17647058823529413,0.2647058823529412,29.0,0.5318144329896908
0.75,500,0.12631578947368421,0.21052631578947367,0.33684210526315783,55.5,94.5,160.0,27.0,27.0,27.0,0.2222222222222222,0.37037037037037035,0.5925925925925926,0.08823529411764706,0.14705882352941177,0.23529411764705882,27.0,0.47073684210526306
